road,km,type,model_type,name,length,condition,lat,lon,intersec_to,id
N8,65.49,Box Culvert,bridge,.,5.8,A,23.3804104425,90.00623752,,3107
N8,65.715,link,link,link,408.0,,23.38123365762235,90.0042830155662,,3108
N8,65.94,Truss with RCC Slab,bridge,Bogail Bridge,77.76,A,23.3820568727447,90.0023285111324,,3109
N8,66.36,link,link,link,798.0,,23.38368959237235,89.9985768725662,,3110
N8,66.78,Box Culvert,bridge,.,5.8,A,23.385322312,89.994825234,,3111
N8,67.2025,link,link,link,837.0,,23.38698146453655,89.9911072474878,,3112
N8,67.625,Box Culvert,bridge,.,11.1,A,23.3886406170731,89.9873892609756,,3113
N8,67.767,link,link,link,264.0,,23.38914087268285,89.986109702439,,3114
N8,67.909,Truss with RCC Slab,bridge,Purbo Hashemdi Bridge,28.0,A,23.3896411282926,89.9848301439024,,3115
N8,68.3175,link,link,link,748.0,,23.38651889163705,89.99192555829805,,3116
N8,68.726,RCC Girder Bridge,bridge,Kumar Bridge,109.6,D,23.3833966549815,89.9990209726937,,3117
N8,69.5635,link,link,link,1617.0,,23.3772457028918,89.99519362886019,,3118
N8,70.401,Box Culvert,bridge,.,6.8,C,23.3710947508021,89.9913662850267,,3119
N8,71.1115,link,link,link,1414.0,,23.3660913125439,89.99547143929905,,3120
N8,71.822,Box Culvert,bridge,.,6.8,B,23.3610878742857,89.9995765935714,,3121
N8,72.04650000000001,link,link,link,443.0,,23.359075612142853,89.99975563897316,,3122
N8,72.271,Box Culvert,bridge,.,5.2,A,23.35706335,89.9999346843749,,3123
N8,72.594,link,link,link,636.0,,23.354313917698,89.9996720887221,,3124
N8,72.917,RCC Bridge,bridge,.,13.8,C,23.351564485396,89.9994094930693,,3125
N8,73.4265,link,link,link,1006.0,,23.3468742271507,89.99877404653465,,3126
N8,73.936,Box Culvert,bridge,.,12.15,B,23.3421839689054,89.9981386,,3127
N8,74.236,link,link,link,587.0,,23.33951143111365,89.99845084083901,,3128
N8,74.536,RCC Bridge,bridge,.,13.8,B,23.3368388933219,89.998763081678,,3129
N8,75.074,link,link,link,1066.0,,23.331328614188998,89.9985720257828,,3130
N8,75.612,Box Culvert,bridge,.,6.7,B,23.3258183350561,89.9983809698876,,3131
N8,75.9995,link,link,link,767.0,,23.323054697363098,89.99791342617316,,3132
N8,76.387,RCC Bridge,bridge,.,8.4,B,23.3202910596701,89.9974458824587,,3133
N8,76.7235,link,link,link,665.0,,23.317323093937603,89.9974879761011,,3134
N8,77.06,Box Culvert,bridge,.,6.8,B,23.3143551282051,89.9975300697435,,3135
N8,77.31649999999999,link,link,link,504.0,,23.31190462147095,89.99787869881911,,3136
N8,77.573,Box Culvert,bridge,.,12.1,D,23.3094541147368,89.9982273278947,,3137
N8,77.8205,link,link,link,486.0,,23.3074758302255,89.99855576680446,,3138
N8,78.068,Box Culvert,bridge,.,6.8,B,23.3054975457142,89.9988842057142,,3139
N8,78.65899999999999,link,link,link,1176.0,,23.30047775592585,90.00017082124336,,3140
N8,79.25,Box Culvert,bridge,.,5.3,B,23.2954579661375,90.0014574367725,,3141
N8,79.447,link,link,link,325.0,,23.2944643314558,90.0028411791389,,3142
N8,79.644,RCC Girder Bridge,bridge,Diknagar Bridge,133.0,C,23.2934706967741,90.0042249215053,,3143
N8,79.85300000000001,link,link,link,348.0,,23.2920528509873,90.005519794185,,3144
N8,80.062,Box Culvert,bridge,.,6.75,A,23.2906350052005,90.0068146668647,,3145
N8,80.3965,link,link,link,662.0,,23.28821843353045,90.00882879157186,,3146
N8,80.731,Box Culvert,bridge,.,6.7,A,23.2858018618604,90.010842916279,,3147
N8,81.2025,link,link,link,934.0,,23.28199010078935,90.01210985870284,,3148
N8,81.674,Box Culvert,bridge,.,12.1,D,23.2781783397183,90.0133768011267,,3149
N8,82.0245,link,link,link,692.0,,23.27489918945915,90.01410175056336,,3150
N8,82.375,Box Culvert,bridge,.,6.75,D,23.2716200392,90.0148267,,3151
N8,82.838,link,link,link,916.0,,23.2675793397418,90.0156717877305,,3152
N8,83.301,RCC Bridge,bridge,.,14.0,D,23.2635386402836,90.016516875461,,3153
N8,84.126,link,link,link,1636.0,,23.2562470441418,90.0181530877305,,3154
N8,84.951,Box Culvert,bridge,.,13.3,B,23.248955448,90.0197893,,3155
N8,85.34899999999999,link,link,link,774.0,,23.2456007123333,90.02043998499994,,3156
N8,85.747,RCC Girder Bridge,bridge,Chor Pachnodi 1No. Bridge,30.35,C,23.2422459766666,90.0210906699999,,3157
N8,86.505,link,link,link,1440.0,,23.235311853198148,90.0205890444594,,3158
N8,87.263,Truss with RCC Slab,bridge,Takerhat Bridge,121.4,B,23.2283777297297,90.0200874189189,,3159
N8,88.0035,link,link,link,1405.0,,23.2223240539059,90.02204698548681,,3160
N8,88.744,PC Girder Bridge,bridge,Ak Number Bridge,30.0,B,23.2162703780821,90.0240065520547,,3161
N8,89.07900000000001,link,link,link,650.0,,23.213804933702953,90.025891476917,,3162
N8,89.414,Steel Beam & RCC Slab,bridge,Bolgram Bridge,9.5,B,23.2113394893238,90.0277764017793,,3163
N8,90.1185,link,link,link,1377.0,,23.207979411900702,90.03303644088965,,3164
N8,90.823,RCC Girder Bridge,bridge,Rajoir Boro Bridge,54.4,C,23.2046193344776,90.03829648,,3165
N8,91.22999999999999,link,link,link,784.0,,23.2039049621158,90.0421873559836,,3166
N8,91.637,Box Culvert,bridge,.,6.05,B,23.203190589754,90.0460782319672,,3167
N8,91.8245,link,link,link,367.0,,23.202841947336,90.04786424631145,,3168
N8,92.012,Steel Beam & RCC Slab,bridge,.,9.07,C,23.202493304918,90.0496502606557,,3169
N8,92.33,link,link,link,628.0,,23.201835532459,90.05271958032785,,3170
N8,92.648,Box Culvert,bridge,.,6.05,B,23.20117776,90.0557889,,3171
N8,92.85,link,link,link,396.0,,23.2008860442857,90.0573684528571,,3172
N8,93.052,RCC Girder Bridge,bridge,.,9.35,C,23.2005943285714,90.0589480057142,,3173
N8,93.37700000000001,link,link,link,643.0,,23.19996237563705,90.0623029798841,,3174
N8,93.702,Box Culvert,bridge,.,5.0,C,23.1993304227027,90.065657954054,,3175
N8,93.9,link,link,link,375.0,,23.198687333573552,90.06747779566895,,3176
N8,94.098,RCC Girder Bridge,bridge,.,36.76,D,23.1980442444444,90.0692976372839,,3177
N8,94.812,link,link,link,1392.0,,23.1947294385487,90.07502010406465,,3178
N8,95.526,Baily with Steel Deck,bridge,.,36.1,B,23.191414632653,90.0807425708454,,3179
N8,95.93,link,link,link,787.0,,23.1893579103265,90.08377384724085,,3180
N8,96.334,Box Culvert,bridge,.,6.05,C,23.187301188,90.0868051236363,,3181
N8,96.60650000000001,link,link,link,481.0,,23.18584403193675,90.08904601331565,,3182
N8,96.879,Baily with Steel Deck,bridge,.,121.5,A,23.1843868758735,90.091286902995,,3183
N8,97.2385,link,link,link,655.0,,23.1825341389968,90.09414488771654,,3184
N8,97.598,Box Culvert,bridge,.,6.0,D,23.1806814021201,90.0970028724381,,3185
N8,97.8725,link,link,link,518.0,,23.1798109566321,90.09951216363359,,3186
N8,98.147,RCC Girder Bridge,bridge,.,55.49,B,23.1789405111441,90.1020214548291,,3187
N8,98.849,link,link,link,1367.0,,23.1770217789986,90.1084872791628,,3188
N8,99.551,Box Culvert,bridge,.,18.6,C,23.1751030468531,90.1149531034965,,3189
N8,100.1135,link,link,link,1094.0,,23.173494466026547,90.12005929114825,,3190
N8,100.676,Baily with Steel Deck,bridge,.,42.8,A,23.1718858852,90.1251654788,,3191
N8,101.34100000000001,link,link,link,1306.0,,23.167208803831848,90.12908503468985,,3192
N8,102.006,Box Culvert,bridge,.,6.05,A,23.1625317224637,90.1330045905797,,3193
N8,102.279,link,link,link,523.0,,23.16054351501335,90.13442206335705,,3194
N8,102.552,RCC Girder Bridge,bridge,.,39.25,C,23.158555307563,90.1358395361344,,3195
N8,102.772,link,link,link,416.0,,23.1568471037815,90.1371334780672,,3196
N8,102.992,RCC Bridge,bridge,.,9.3,B,23.1551389,90.13842742,,3197
N8,103.37049999999999,link,link,link,749.0,,23.1524521656925,90.1404622439263,,3198
N8,103.749,Box Culvert,bridge,.,6.05,D,23.149765431385,90.1424970678526,,3199
N8,104.16,link,link,link,816.0,,23.1466714558333,90.1447917874474,,3200
N8,104.571,Box Culvert,bridge,.,6.45,D,23.1435774802816,90.1470865070422,,3201
N8,104.928,link,link,link,706.0,,23.140917206219598,90.1490379721933,,3202
N8,105.285,Box Culvert,bridge,.,10.1,A,23.1382569321576,90.1509894373444,,3203
N8,105.72,link,link,link,862.0,,23.135073990225997,90.1534586545788,,3204
N8,106.155,Box Culvert,bridge,.,6.5,C,23.1318910482944,90.1559278718132,,3205
N8,106.4505,link,link,link,574.0,,23.129935156366,90.15786113271511,,3206
N8,106.746,RCC Girder Bridge,bridge,.,27.4,C,23.1279792644376,90.159794393617,,3207
N8,107.4695,link,link,link,1427.0,,23.1233964951565,90.16483592667231,,3208
N8,108.193,RCC Girder Bridge,bridge,.,11.9,D,23.1188137258754,90.1698774597276,,3209
N8,108.703,link,link,link,1004.0,,23.11558190398,90.17337681504296,,3210
N8,109.213,Box Culvert,bridge,.,19.75,D,23.1123500820846,90.1768761703583,,3211
N8,109.3685,link,link,link,295.0,,23.1113803022287,90.1779281019588,,3212
N8,109.524,RCC Girder Bridge,bridge,.,12.1,A,23.1104105223728,90.1789800335593,,3213
N8,110.23349999999999,link,link,link,1405.0,,23.10583768661375,90.18388605054031,,3214
N8,110.943,RCC Girder Bridge,bridge,.,15.5,B,23.1012648508547,90.1887920675213,,3215
N8,111.32,link,link,link,742.0,,23.098901482877203,90.1912938073041,,3216
N8,111.697,RCC Girder Bridge,bridge,.,8.3,B,23.0965381148997,90.1937955470869,,3217
N8,112.64500000000001,link,link,link,1882.0,,23.0865075081623,90.20151341428105,,3218
N8,113.593,RCC Girder Bridge,bridge,.,19.9,C,23.0764769014249,90.2092312814752,,3219
N8,114.35900000000001,link,link,link,1494.0,,23.07404352424185,90.210159345517,,3220
N8,115.125,RCC Girder Bridge,bridge,Bourgata bridge,55.87,C,23.0716101470588,90.2110874095588,,3221
N8,115.8015,link,link,link,1322.0,,23.06576218414885,90.21006154106254,,3222
N8,116.478,Box Culvert,bridge,.,6.73,A,23.0599142212389,90.2090356725663,,3223
N8,116.7775,link,link,link,595.0,,23.057380827531198,90.20898503456745,,3224
N8,117.077,Box Culvert,bridge,.,1.83,C,23.0548474338235,90.2089343965686,,3225
N8,117.428,link,link,link,698.0,,23.051720113570703,90.2091099865331,,3226
N8,117.779,Slab Culvert,bridge,.,6.6,A,23.0485927933179,90.2092855764976,,3227
N8,118.4005,link,link,link,1236.0,,23.04124244988725,90.20916966942991,,3228
N8,119.022,Box Culvert,bridge,.,6.73,A,23.0338921064566,90.2090537623622,,3229
N8,119.2345,link,link,link,421.0,,23.033157659606253,90.20899797692911,,3230
N8,119.447,Box Culvert,bridge,.,1.83,C,23.0324232127559,90.208942191496,,3231
N8,119.85050000000001,link,link,link,803.0,,23.0295110029428,90.20902589803805,,3232
N8,120.254,Box Culvert,bridge,.,6.78,A,23.0265987931297,90.2091096045801,,3233
N8,120.994,link,link,link,1461.0,,23.0207984949519,90.2124409893868,,3234
N8,121.734,RCC Girder Bridge,bridge,Souderkhal bridge,31.1,C,23.0149981967741,90.2157723741935,,3235
N8,122.104,link,link,link,723.0,,23.0120512414746,90.21735774654375,,3236
N8,122.474,Box Culvert,bridge,.,3.4,C,23.0091042861751,90.218943118894,,3237
N8,122.827,link,link,link,689.0,,23.006300783331447,90.22058131920309,,3238
N8,123.18,RCC Girder Bridge,bridge,Nilkhola bridge,31.05,A,23.0034972804878,90.2222195195122,,3239
N8,123.528,link,link,link,667.0,,23.0003377545296,90.2221630026132,,3240
N8,123.876,RCC Girder Bridge,bridge,Lakherajkosba bridge,26.95,C,22.9971782285714,90.2221064857142,,3241
N8,124.601,link,link,link,1436.0,,22.9906798392857,90.22226187467525,,3242
N8,125.326,Box Culvert,bridge,.,1.86,A,22.98418145,90.2224172636363,,3243
N8,125.7105,link,link,link,766.0,,22.98078417489535,90.2225409345378,,3244
N8,126.095,Arch Masonry,bridge,.,4.2,B,22.9773868997907,90.2226646054393,,3245
N8,126.2265,link,link,link,239.0,,22.976202111727403,90.22255505081125,,3246
N8,126.358,RCC Girder Bridge,bridge,gounagata bridge,43.0,C,22.9750173236641,90.2224454961832,,3247
N8,127.0475,link,link,link,1344.0,,22.96907561559145,90.2235539604976,,3248
N8,127.737,RCC Girder Bridge,bridge,Asokoti bridge,27.5,C,22.9631339075188,90.224662424812,,3249
N8,128.18599999999998,link,link,link,883.0,,22.95928248226965,90.22590899305665,,3250
N8,128.635,Box Culvert,bridge,.,3.4,C,22.9554310570205,90.2271555613013,,3251
N8,128.903,link,link,link,532.0,,22.95322579332185,90.22808612705475,,3252
N8,129.171,Arch Masonry,bridge,.,5.0,A,22.9510205296232,90.2290166928082,,3253
N8,129.3435,link,link,link,336.0,,22.949581531717,90.2294879701863,,3254
N8,129.516,Steel Beam & RCC Slab,bridge,Kasomabad bridge,13.0,C,22.9481425338108,90.2299592475644,,3255
N8,129.691,link,link,link,339.0,,22.946722046535,90.23066750189665,,3256
N8,129.866,Steel Beam & RCC Slab,bridge,Lalpur bridge,9.7,C,22.9453015592592,90.2313757562289,,3257
N8,130.2285,link,link,link,717.0,,22.9423986931357,90.23284077565876,,3258
N8,130.591,Box Culvert,bridge,.,6.8,A,22.9394958270122,90.2343057950886,,3259
N8,130.922,link,link,link,657.0,,22.9370752071561,90.2359545416943,,3260
N8,131.253,Box Culvert,bridge,.,3.4,A,22.9346545873,90.2376032883,,3261
N8,131.48649999999998,link,link,link,459.0,,22.9328946783607,90.23884970076155,,3262
N8,131.72,RCC Girder Bridge,bridge,.,12.55,D,22.9311347694214,90.2400961132231,,3263
N8,131.9875,link,link,link,525.0,,22.9291115858611,90.24107788386814,,3264
N8,132.255,Box Culvert,bridge,.,6.6,A,22.9270884023008,90.2420596545132,,3265
N8,132.7115,link,link,link,909.0,,22.9227881281874,90.24304696355284,,3266
N8,133.168,Box Culvert,bridge,.,1.8,B,22.918487854074,90.2440342725925,,3267
N8,133.537,link,link,link,734.0,,22.915315327037,90.24498648703425,,3268
N8,133.906,Box Culvert,bridge,.,6.7,B,22.9121428,90.245938701476,,3269
N8,134.2065,link,link,link,589.0,,22.909713122704503,90.24712410749925,,3270
N8,134.507,RCC Bridge,bridge,.,17.1,A,22.907283445409,90.2483095135225,,3271
N8,134.9665,link,link,link,909.0,,22.90340888626885,90.2500902822068,,3272
N8,135.426,Box Culvert,bridge,.,3.65,A,22.8995343271287,90.2518710508911,,3273
N8,135.6085,link,link,link,361.0,,22.89806908915955,90.25259425223125,,3274
N8,135.791,Box Culvert,bridge,.,3.6,A,22.8966038511904,90.2533174535714,,3275
N8,136.0815,link,link,link,577.0,,22.8943402250841,90.25467872295265,,3276
N8,136.372,Box Culvert,bridge,.,3.6,A,22.8920765989778,90.2560399923339,,3277
N8,136.5355,link,link,link,313.0,,22.89087214527835,90.256660060202,,3278
N8,136.699,RCC Girder Bridge,bridge,.,24.15,D,22.8896676915789,90.2572801280701,,3279
N8,137.049,link,link,link,686.0,,22.8867990193841,90.25871097527764,,3280
N8,137.399,Box Culvert,bridge,.,3.65,A,22.8839303471893,90.2601418224852,,3281
N8,137.828,link,link,link,854.0,,22.880408795525298,90.2618556233713,,3282
N8,138.257,Box Culvert,bridge,.,5.0,A,22.8768872438613,90.2635694242574,,3283
N8,139.3615,link,link,link,2202.0,,22.86922428273065,90.2614388639287,,3284
N8,140.466,RCC Bridge,bridge,.,8.3,A,22.8615613216,90.2593083036,,3285
N8,141.07350000000002,link,link,link,1207.0,,22.85736844569995,90.25583096144999,,3286
N8,141.681,Box Culvert,bridge,.,8.5,A,22.8531755697999,90.2523536193,,3287
N8,143.36450000000002,link,link,link,3218.0,,22.8396014576482,90.25685274267539,,3288
N8,145.048,PC Girder Bridge,bridge,Jalil bridge,289.95,A,22.8260273454965,90.2613518660508,,3289
N8,146.30450000000002,link,link,link,2175.0,,22.81854977274825,90.27022219841001,,3290
N8,147.561,PC Girder Bridge,bridge,Capt. Mohiuddin Jahangir bridge,386.94,A,22.8110722,90.2790925307692,,3291
N8,148.7175,link,link,link,2114.0,,22.80368167785,90.2860101875346,,3292
N8,149.874,RCC Bridge,bridge,.,10.3,A,22.7962911557,90.2929278443,,3293
N8,150.4255,link,link,link,1082.0,,22.793774196940902,90.29647225578634,,3294
N8,150.977,RCC Girder Bridge,bridge,.,32.3,A,22.7912572381818,90.3000166672727,,3295
N8,151.1895,link,link,link,407.0,,22.78954744148425,90.29988002439461,,3296
N8,151.402,Box Culvert,bridge,.,3.05,A,22.7878376447867,90.2997433815165,,3297
N8,151.637,link,link,link,467.0,,22.7859236144415,90.30043869605944,,3298
N8,151.872,Box Culvert,bridge,.,3.6,A,22.7840095840963,90.3011340106024,,3299
N8,152.23450000000003,link,link,link,721.0,,22.781315166749,90.30287619333535,,3300
N8,152.597,Box Culvert,bridge,.,3.9,A,22.7786207494017,90.3046183760683,,3301
N8,153.175,link,link,link,1152.0,,22.7738725521544,90.30716281203945,,3302
N8,153.753,Box Culvert,bridge,.,3.6,A,22.7691243549071,90.3097072480106,,3303
N8,154.182,link,link,link,853.0,,22.7657083477838,90.31157200111235,,3304
N8,154.611,RCC Bridge,bridge,.,6.75,A,22.7622923406605,90.3134367542141,,3305
N8,155.356,link,link,link,1485.0,,22.75627421567005,90.31680214400025,,3306
N8,156.101,Box Culvert,bridge,.,3.6,A,22.7502560906796,90.3201675337864,,3307
N8,156.329,link,link,link,452.0,,22.74820462437205,90.3210022077534,,3308
N8,156.557,Box Culvert,bridge,.,3.6,A,22.7461531580645,90.3218368817204,,3309
N8,157.22449999999998,link,link,link,1331.0,,22.741283076307752,90.32494281466825,,3310
N8,157.892,Box Culvert,bridge,.,3.6,A,22.736412994551,90.3280487476161,,3311
N8,158.44400000000002,link,link,link,1100.0,,22.73289048260055,90.33178959863776,,3312
N8,158.996,Slab Culvert,bridge,.,3.5,B,22.7293679706501,90.3355304496594,,3313
N8,159.502,link,link,link,1009.0,,22.7259011505929,90.3385897116154,,3314
N8,160.008,Arch Masonry,bridge,.,2.6,A,22.7224343305357,90.3416489735714,,3315
N8,160.247,link,link,link,475.0,,22.72086043344965,90.3428132237175,,3316
N8,160.486,Arch Masonry,bridge,.,3.6,A,22.7192865363636,90.3439774738636,,3317
N8,160.831,link,link,link,683.0,,22.7168946668318,90.3458624987818,,3318
N8,161.176,Steel Beam & RCC Slab,bridge,.,9.7,A,22.7145027973,90.3477475237,,3319
N8,161.641,link,link,link,923.0,,22.7104825792,90.34975042855,,3320
N8,162.106,Box Culvert,bridge,.,5.0,B,22.7064623611,90.3517533334,,3321
N8,162.393,link,link,link,565.0,,22.70376070554995,90.3525850167,,3322
N8,162.68,Steel Beam & RCC Slab,bridge,.,12.75,B,22.7010590499999,90.3534167,,3323
N8,163.108,link,link,link,843.0,,22.697268038081297,90.35393567936045,,3324
N8,163.536,Steel Beam & RCC Slab,bridge,.,12.8,A,22.6934770261627,90.3544546587209,,3325
N8,164.06400000000002,link,link,link,1044.0,,22.689126817081352,90.35527441786044,,3326
N8,164.592,RCC Girder Bridge,bridge,.,12.2,C,22.684776608,90.356094177,,3327
N8,165.7285,link,link,link,2265.0,,22.6764923110574,90.35134406266266,,3328
N8,166.865,Box Culvert,bridge,.,3.6,B,22.6682080141148,90.3465939483253,,3329
N8,167.152,link,link,link,570.0,,22.6668716643074,90.34804331691265,,3330
N8,167.439,Box Culvert,bridge,.,3.6,A,22.6655353145,90.3494926855,,3331
N8,168.9795,link,link,link,3075.0,,22.65537117290655,90.35582701497219,,3332
N8,170.52,RCC Bridge,bridge,.,8.1,A,22.6452070313131,90.3621613444444,,3333
N8,171.02,link,link,link,993.0,,22.64294027372105,90.3587728931899,,3334
N8,171.52,Box Culvert,bridge,.,6.8,A,22.640673516129,90.3553844419354,,3335
N8,171.738,link,link,link,429.0,,22.639767782423448,90.35354733250615,,3336
N8,171.956,Box Culvert,bridge,.,6.7,B,22.6388620487179,90.3517102230769,,3337
N8,172.528,link,link,link,1139.0,,22.6371730300732,90.3468587586813,,3338
N8,173.1,Box Culvert,bridge,.,3.7,A,22.6354840114285,90.3420072942857,,3339
N8,173.61950000000002,link,link,link,1034.0,,22.6312051629637,90.33995119724945,,3340
N8,174.139,Box Culvert,bridge,.,6.7,B,22.6269263144989,90.3378951002132,,3341
N8,174.503,link,link,link,721.0,,22.6239942906183,90.3364398763326,,3342
N8,174.867,Box Culvert,bridge,.,6.8,A,22.6210622667377,90.334984652452,,3343
N8,175.2025,link,link,link,663.0,,22.618148610838702,90.3345203999609,,3344
N8,175.538,Box Culvert,bridge,.,10.1,A,22.6152349549397,90.3340561474698,,3345
N8,176.209,link,link,link,1317.0,,22.60922242191425,90.33413284040154,,3346
N8,176.88,Truss with Steel Deck,bridge,Boalia Bazar Bridge,39.7,C,22.6032098888888,90.3342095333333,,3347
N8,177.615,link,link,link,1448.0,,22.59686319549545,90.3356515959459,,3348
N8,178.35,Box Culvert,bridge,.,5.1,A,22.5905165021021,90.3370936585585,,3349
N8,179.0315,link,link,link,1355.0,,22.584749148851053,90.33763992757926,,3350
N8,179.713,Box Culvert,bridge,.,10.0,A,22.5789817956,90.3381861966,,3351
N8,180.1485,link,link,link,864.0,,22.5753113482773,90.33724715426655,,3352
N8,180.584,Box Culvert,bridge,.,3.6,A,22.5716409009546,90.3363081119331,,3353
N8,180.7015,link,link,link,216.0,,22.5705737121121,90.3360783139021,,3354
N8,180.819,Truss with Steel Deck,bridge,Bakerganj Steel Bridge,33.6,C,22.5695065232696,90.3358485158711,,3355
N8,181.1575,link,link,link,658.0,,22.56651910986485,90.3360696029798,,3356
N8,181.496,Box Culvert,bridge,.,3.6,A,22.5635316964601,90.3362906900885,,3357
N8,182.515,link,link,link,2033.0,,22.5545304275971,90.3347886780822,,3358
N8,183.534,Box Culvert,bridge,.,6.75,B,22.5455291587341,90.3332866660759,,3359
N8,183.9355,link,link,link,792.0,,22.54227239132875,90.33395788949726,,3360
N8,184.337,Box Culvert,bridge,.,14.35,C,22.5390156239234,90.3346291129186,,3361
